Fecha,Producto,Unidad de Medida,Precio Mínimo,Precio Máximo
2022-01-30,Piña,1Kg,0.00,0.00
2022-01-30,Plátano,1Kg,0.00,0.00
2022-01-30,Sandía,1Kg,0.00,0.00
2022-01-30,Calabacita Italiana,1Kg,0.00,0.00
2022-01-30,Chile poblano,1Kg,0.00,0.00
2022-01-30,Chile serrano,1Kg,0.00,0.00
2022-01-30,Cebolla bola,1Kg,0.00,0.00
2022-01-30,Chayote sin espina,1Kg,0.00,0.00
2022-01-30,Jitomate Saladette,1Kg,0.00,0.00
2022-01-30,Lechuga romana,1Kg,0.00,0.00
2022-01-30,Papa alpha,1Kg,0.00,0.00
2022-01-30,Pepino,1Kg,0.00,0.00
2022-01-30,Tomate verde,1Kg,0.00,0.00
2022-01-30,Zanahoria mediana,1Kg,0.00,0.00
2022-01-31,Aceite Mixto,1Kg,32.00,40.00
2022-01-31,Arroz largo,1Kg,16.00,26.00
2022-01-31,Azúcar Estándar,1Kg,35.00,40.00
2022-01-31,Harina de Trigo,1Kg,12.00,16.00
2022-01-31,Frijol Flor de Mayo,1Kg,30.00,35.00
2022-01-31,Frijol Negro,1Kg,23.00,26.00
2022-01-31,Huevo Blanco,1Kg,33.00,35.00
2022-01-31,Carne Molida Sirloin 90-10,1Kg,130.00,148.00
2022-01-31,Bistec Diezmillo de Res,1Kg,130.00,150.00
2022-01-31,Aguacate Hass,1Kg,45.00,75.00
2022-01-31,Limón con semilla,1Kg,20.00,30.00
2022-01-31,Guayaba,1Kg,10.00,20.00
2022-01-31,Manzana Golden,1Kg,40.00,50.00
2022-01-31,Manzana Starking,1Kg,40.00,45.00
2022-01-31,Naranja mediana,1Kg,6.00,10.00
2022-01-31,Papaya maradol,1Kg,16.00,18.00
2022-01-31,Piña,1Kg,15.00,20.00
2022-01-31,Plátano,1Kg,10.00,15.00
2022-01-31,Sandía,1Kg,5.00,10.00
2022-01-31,Calabacita Italiana,1Kg,12.00,20.00
2022-01-31,Chile poblano,1Kg,36.00,40.00
2022-01-31,Chile serrano,1Kg,7.00,25.00
2022-01-31,Cebolla bola,1Kg,35.00,45.00
2022-01-31,Chayote sin espina,1Kg,20.00,25.00
2022-01-31,Jitomate Saladette,1Kg,12.00,18.00
2022-01-31,Lechuga romana,1Kg,10.00,17.00
2022-01-31,Papa alpha,1Kg,13.00,20.00
2022-01-31,Pepino,1Kg,10.00,18.00
2022-01-31,Tomate verde,1Kg,30.00,38.00
2022-01-31,Zanahoria mediana,1Kg,10.00,12.00
2022-02-01,Aceite Mixto,1Kg,32.00,40.00
2022-02-01,Arroz largo,1Kg,16.00,26.00
2022-02-01,Azúcar Estándar,1Kg,35.00,40.00
2022-02-01,Harina de Trigo,1Kg,12.00,16.00
2022-02-01,Frijol Flor de Mayo,1Kg,30.00,35.00
2022-02-01,Frijol Negro,1Kg,23.00,26.00
2022-02-01,Huevo Blanco,1Kg,33.00,35.00
2022-02-01,Carne Molida Sirloin 90-10,1Kg,130.00,148.00
2022-02-01,Bistec Diezmillo de Res,1Kg,130.00,150.00
2022-02-01,Aguacate Hass,1Kg,45.00,75.00
2022-02-01,Limón con semilla,1Kg,20.00,30.00
2022-02-01,Guayaba,1Kg,10.00,20.00
2022-02-01,Manzana Golden,1Kg,40.00,50.00
2022-02-01,Manzana Starking,1Kg,40.00,45.00
2022-02-01,Naranja mediana,1Kg,6.00,10.00
2022-02-01,Papaya maradol,1Kg,16.00,18.00
2022-02-01,Piña,1Kg,15.00,20.00
2022-02-01,Plátano,1Kg,10.00,15.00
2022-02-01,Sandía,1Kg,5.00,10.00
2022-02-01,Calabacita Italiana,1Kg,12.00,20.00
2022-02-01,Chile poblano,1Kg,36.00,40.00
2022-02-01,Chile serrano,1Kg,7.00,25.00
2022-02-01,Cebolla bola,1Kg,35.00,45.00
2022-02-01,Chayote sin espina,1Kg,20.00,25.00
2022-02-01,Jitomate Saladette,1Kg,12.00,18.00
2022-02-01,Lechuga romana,1Kg,10.00,17.00
2022-02-01,Papa alpha,1Kg,13.00,20.00
2022-02-01,Pepino,1Kg,10.00,18.00
2022-02-01,Tomate verde,1Kg,30.00,38.00
2022-02-01,Zanahoria mediana,1Kg,10.00,12.00
2022-02-02,Aceite Mixto,1Kg,32.00,40.00
2022-02-02,Arroz largo,1Kg,16.00,26.00
2022-02-02,Azúcar Estándar,1Kg,35.00,40.00
2022-02-02,Harina de Trigo,1Kg,12.00,16.00
2022-02-02,Frijol Flor de Mayo,1Kg,30.00,35.00
2022-02-02,Frijol Negro,1Kg,23.00,26.00
2022-02-02,Huevo Blanco,1Kg,33.00,35.00
2022-02-02,Carne Molida Sirloin 90-10,1Kg,130.00,148.00
2022-02-02,Bistec Diezmillo de Res,1Kg,130.00,150.00
2022-02-02,Aguacate Hass,1Kg,45.00,75.00
2022-02-02,Limón con semilla,1Kg,20.00,30.00
2022-02-02,Guayaba,1Kg,10.00,20.00
2022-02-02,Manzana Golden,1Kg,40.00,50.00
2022-02-02,Manzana Starking,1Kg,40.00,45.00
2022-02-02,Naranja mediana,1Kg,6.00,10.00
2022-02-02,Papaya maradol,1Kg,16.00,18.00
2022-02-02,Piña,1Kg,15.00,20.00
2022-02-02,Plátano,1Kg,10.00,15.00
2022-02-02,Sandía,1Kg,5.00,10.00
2022-02-02,Calabacita Italiana,1Kg,12.00,20.00
2022-02-02,Chile poblano,1Kg,36.00,40.00
2022-02-02,Chile serrano,1Kg,7.00,25.00
2022-02-02,Cebolla bola,1Kg,35.00,45.00
2022-02-02,Chayote sin espina,1Kg,20.00,25.00
2022-02-02,Jitomate Saladette,1Kg,12.00,18.00
2022-02-02,Lechuga romana,1Kg,10.00,17.00
2022-02-02,Papa alpha,1Kg,13.00,20.00
2022-02-02,Pepino,1Kg,10.00,18.00
2022-02-02,Tomate verde,1Kg,30.00,38.00
2022-02-02,Zanahoria mediana,1Kg,10.00,12.00
2022-02-03,Aceite Mixto,1Kg,32.00,40.00
2022-02-03,Arroz largo,1Kg,16.00,26.00
2022-02-03,Azúcar Estándar,1Kg,35.00,40.00
2022-02-03,Harina de Trigo,1Kg,12.00,16.00
2022-02-03,Frijol Flor de Mayo,1Kg,30.00,35.00
2022-02-03,Frijol Negro,1Kg,23.00,26.00
2022-02-03,Huevo Blanco,1Kg,33.00,35.00
2022-02-03,Carne Molida Sirloin 90-10,1Kg,130.00,148.00
2022-02-03,Bistec Diezmillo de Res,1Kg,130.00,150.00
2022-02-03,Aguacate Hass,1Kg,45.00,75.00
2022-02-03,Limón con semilla,1Kg,20.00,30.00
2022-02-03,Guayaba,1Kg,10.00,20.00
2022-02-03,Manzana Golden,1Kg,40.00,50.00
2022-02-03,Manzana Starking,1Kg,40.00,45.00
2022-02-03,Naranja mediana,1Kg,6.00,10.00
2022-02-03,Papaya maradol,1Kg,16.00,18.00
2022-02-03,Piña,1Kg,15.00,20.00
2022-02-03,Plátano,1Kg,10.00,15.00
2022-02-03,Sandía,1Kg,5.00,10.00
2022-02-03,Calabacita Italiana,1Kg,12.00,20.00
2022-02-03,Chile poblano,1Kg,36.00,40.00
2022-02-03,Chile serrano,1Kg,7.00,25.00
2022-02-03,Cebolla bola,1Kg,35.00,45.00
2022-02-03,Chayote sin espina,1Kg,20.00,25.00
2022-02-03,Jitomate Saladette,1Kg,12.00,18.00
2022-02-03,Lechuga romana,1Kg,10.00,17.00
2022-02-03,Papa alpha,1Kg,13.00,20.00
2022-02-03,Pepino,1Kg,10.00,18.00
2022-02-03,Tomate verde,1Kg,30.00,38.00
2022-02-03,Zanahoria mediana,1Kg,10.00,12.00
2022-02-04,Aceite Mixto,1Kg,32.00,40.00
2022-02-04,Arroz largo,1Kg,16.00,26.00
2022-02-04,Azúcar Estándar,1Kg,35.00,40.00
2022-02-04,Harina de Trigo,1Kg,12.00,16.00
2022-02-04,Frijol Flor de Mayo,1Kg,30.00,35.00
2022-02-04,Frijol Negro,1Kg,23.00,26.00
2022-02-04,Huevo Blanco,1Kg,33.00,35.00
2022-02-04,Carne Molida Sirloin 90-10,1Kg,130.00,148.00
2022-02-04,Bistec Diezmillo de Res,1Kg,130.00,150.00
2022-02-04,Aguacate Hass,1Kg,45.00,75.00
2022-02-04,Limón con semilla,1Kg,20.00,30.00
2022-02-04,Guayaba,1Kg,10.00,20.00
2022-02-04,Manzana Golden,1Kg,40.00,50.00
2022-02-04,Manzana Starking,1Kg,40.00,45.00
2022-02-04,Naranja mediana,1Kg,6.00,10.00
2022-02-04,Papaya maradol,1Kg,16.00,18.00
2022-02-04,Piña,1Kg,15.00,20.00
2022-02-04,Plátano,1Kg,10.00,15.00
2022-02-04,Sandía,1Kg,5.00,10.00
2022-02-04,Calabacita Italiana,1Kg,12.00,20.00
2022-02-04,Chile poblano,1Kg,36.00,40.00
2022-02-04,Chile serrano,1Kg,7.00,25.00
2022-02-04,Cebolla bola,1Kg,35.00,45.00
2022-02-04,Chayote sin espina,1Kg,20.00,25.00
2022-02-04,Jitomate Saladette,1Kg,12.00,18.00
2022-02-04,Lechuga romana,1Kg,10.00,17.00
2022-02-04,Papa alpha,1Kg,13.00,20.00
2022-02-04,Pepino,1Kg,10.00,18.00
2022-02-04,Tomate verde,1Kg,30.00,38.00
2022-02-04,Zanahoria mediana,1Kg,10.00,12.00
2022-02-05,Aceite Mixto,1Kg,0.00,0.00
2022-02-05,Arroz largo,1Kg,0.00,0.00
2022-02-05,Azúcar Estándar,1Kg,0.00,0.00
2022-02-05,Harina de Trigo,1Kg,0.00,0.00
2022-02-05,Frijol Flor de Mayo,1Kg,0.00,0.00
2022-02-05,Frijol Negro,1Kg,0.00,0.00
2022-02-05,Huevo Blanco,1Kg,0.00,0.00
2022-02-05,Carne Molida Sirloin 90-10,1Kg,0.00,0.00
2022-02-05,Bistec Diezmillo de Res,1Kg,0.00,0.00
2022-02-05,Aguacate Hass,1Kg,0.00,0.00
2022-02-05,Limón con semilla,1Kg,0.00,0.00
2022-02-05,Guayaba,1Kg,0.00,0.00
2022-02-05,Manzana Golden,1Kg,0.00,0.00
2022-02-05,Manzana Starking,1Kg,0.00,0.00
2022-02-05,Naranja mediana,1Kg,0.00,0.00
2022-02-05,Papaya maradol,1Kg,0.00,0.00
2022-02-05,Piña,1Kg,0.00,0.00
2022-02-05,Plátano,1Kg,0.00,0.00
2022-02-05,Sandía,1Kg,0.00,0.00
2022-02-05,Calabacita Italiana,1Kg,0.00,0.00
2022-02-05,Chile poblano,1Kg,0.00,0.00
2022-02-05,Chile serrano,1Kg,0.00,0.00
2022-02-05,Cebolla bola,1Kg,0.00,0.00
2022-02-05,Chayote sin espina,1Kg,0.00,0.00
2022-02-05,Jitomate Saladette,1Kg,0.00,0.00
2022-02-05,Lechuga romana,1Kg,0.00,0.00
2022-02-05,Papa alpha,1Kg,0.00,0.00
2022-02-05,Pepino,1Kg,0.00,0.00
2022-02-05,Tomate verde,1Kg,0.00,0.00
2022-02-05,Zanahoria mediana,1Kg,0.00,0.00
2022-02-06,Aceite Mixto,1Kg,0.00,0.00
2022-02-06,Arroz largo,1Kg,0.00,0.00
2022-02-06,Azúcar Estándar,1Kg,0.00,0.00
2022-02-06,Harina de Trigo,1Kg,0.00,0.00
2022-02-06,Frijol Flor de Mayo,1Kg,0.00,0.00
2022-02-06,Frijol Negro,1Kg,0.00,0.00
2022-02-06,Huevo Blanco,1Kg,0.00,0.00
2022-02-06,Carne Molida Sirloin 90-10,1Kg,0.00,0.00
2022-02-06,Bistec Diezmillo de Res,1Kg,0.00,0.00
